Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Brazil,Serie A,2025,27/04/2025,20:00,Flamengo RJ,Corinthians,4,0,H,1.48,4.3,7.7,1.57,4.3,7.98,1.48,4.11,7.29,1.5,4.4,9,,,
Brazil,Serie A,2025,27/04/2025,22:30,Cruzeiro,Vasco,1,0,H,2.27,3.05,3.77,2.27,3.15,3.86,2.23,3.01,3.63,2.28,3.15,4,,,
Brazil,Serie A,2025,27/04/2025,22:30,Palmeiras,Bahia,0,1,A,1.57,4.1,6.6,1.57,4.2,6.63,1.55,4.04,6.22,1.56,4.2,7.6,,,
Brazil,Serie A,2025,27/04/2025,22:30,Vitoria,Gremio,1,1,D,2.41,3.13,3.34,2.41,3.18,3.35,2.37,3.07,3.26,2.52,3.1,3.45,,,
Brazil,Serie A,2025,28/04/2025,00:30,Santos,Bragantino,1,2,A,2.26,3.17,3.65,2.26,3.26,3.82,2.17,3.18,3.58,2.24,3.35,3.8,,,
Brazil,Serie A,2025,03/05/2025,01:30,Sao Paulo,Fortaleza,0,0,D,1.87,3.24,5.22,1.92,3.25,5.31,1.85,3.19,4.98,1.91,3.3,5.6,,,
Brazil,Serie A,2025,03/05/2025,22:30,Ceara,Vitoria,1,0,H,2.31,2.91,3.89,2.38,3,4.15,2.26,2.86,3.82,2.32,3,4.1,,,
Brazil,Serie A,2025,03/05/2025,22:30,Corinthians,Internacional,4,2,H,2.7,2.88,3.18,2.7,3,3.18,2.62,2.89,3.06,2.68,3,3.3,,,
Brazil,Serie A,2025,03/05/2025,22:30,Fluminense,Sport Recife,2,1,H,1.79,3.47,5.29,1.79,3.57,5.5,1.75,3.45,5.17,1.79,3.55,6.2,,,
Brazil,Serie A,2025,04/05/2025,01:00,Bahia,Botafogo RJ,1,0,H,2,3.39,4.15,2.06,3.47,4.25,1.98,3.36,3.94,2.04,3.5,4.4,,,
Brazil,Serie A,2025,04/05/2025,20:00,Gremio,Santos,1,0,H,2.32,3.14,3.51,2.37,3.18,3.55,2.27,3.1,3.43,2.36,3.15,3.8,,,
Brazil,Serie A,2025,04/05/2025,20:00,Vasco,Palmeiras,0,1,A,6.68,3.76,1.61,7.19,3.76,1.64,6.42,3.64,1.6,7,3.9,1.65,,,
Brazil,Serie A,2025,04/05/2025,22:30,Cruzeiro,Flamengo RJ,2,1,H,4.85,3.29,1.91,5.08,3.35,1.94,4.67,3.26,1.88,5.3,3.4,1.92,,,
Brazil,Serie A,2025,05/05/2025,23:00,Bragantino,Mirassol,1,0,H,1.85,3.43,4.95,1.87,3.56,5.32,1.82,3.38,4.75,1.88,3.5,5.4,,,
Brazil,Serie A,2025,06/05/2025,00:00,Juventude,Atletico-MG,0,1,A,3.58,3.17,2.28,3.58,3.25,2.42,3.36,3.16,2.27,3.75,3.25,2.32,,,
Brazil,Serie A,2025,10/05/2025,20:00,Fortaleza,Juventude,5,0,H,1.59,4.05,6.18,1.65,4.05,6.35,1.58,3.93,5.97,1.63,4,6.8,,,
Brazil,Serie A,2025,10/05/2025,22:30,Gremio,Bragantino,1,1,D,2.71,3.2,2.84,2.86,3.31,3.02,2.64,3.13,2.79,2.74,3.25,2.98,,,
Brazil,Serie A,2025,10/05/2025,22:30,Mirassol,Corinthians,2,1,H,2.87,3.07,2.79,3.24,3.34,2.8,2.88,3.02,2.66,3,3.1,2.84,,,
Brazil,Serie A,2025,10/05/2025,22:30,Vitoria,Vasco,2,1,H,1.98,3.43,4.21,2.1,3.5,4.21,1.98,3.31,4.04,2.04,3.45,4.4,,,
Brazil,Serie A,2025,11/05/2025,01:00,Flamengo RJ,Bahia,1,0,H,1.4,4.62,9.18,1.43,4.7,9.3,1.39,4.54,8.57,1.41,5,10.5,,,
Brazil,Serie A,2025,11/05/2025,20:00,Sport Recife,Cruzeiro,0,4,A,2.51,3.03,3.28,2.63,3.08,3.28,2.5,2.98,3.12,2.58,3.15,3.3,,,
Brazil,Serie A,2025,11/05/2025,21:30,Atletico-MG,Fluminense,3,2,H,1.94,3.32,4.56,2,3.32,4.6,1.93,3.22,4.4,2,3.35,4.7,,,
Brazil,Serie A,2025,11/05/2025,21:30,Palmeiras,Sao Paulo,1,0,H,1.77,3.39,5.7,1.81,3.46,5.7,1.76,3.33,5.36,1.8,3.45,6.4,,,
Brazil,Serie A,2025,12/05/2025,00:00,Botafogo RJ,Internacional,4,0,H,1.72,3.58,5.69,1.93,3.6,5.88,1.72,3.52,5.32,1.76,3.8,5.8,,,
Brazil,Serie A,2025,13/05/2025,00:00,Santos,Ceara,0,0,D,2.52,2.95,3.35,2.52,3.06,3.6,2.42,2.93,3.35,2.52,3.05,3.5,,,
Brazil,Serie A,2025,17/05/2025,20:00,Ceara,Sport Recife,2,0,H,1.93,3.33,4.64,1.98,3.37,4.7,1.92,3.26,4.46,1.98,3.4,4.8,,,
Brazil,Serie A,2025,17/05/2025,22:30,Vasco,Fortaleza,3,0,H,2.49,2.99,3.38,2.55,3.06,3.38,2.48,2.98,3.19,2.56,3.05,3.45,,,
Brazil,Serie A,2025,18/05/2025,01:00,Sao Paulo,Gremio,2,1,H,1.64,3.74,6.26,1.68,3.85,6.26,1.64,3.69,5.84,1.7,3.7,6.8,,,
Brazil,Serie A,2025,18/05/2025,20:00,Bahia,Vitoria,2,1,H,1.71,3.63,5.6,1.76,3.63,5.94,1.72,3.48,5.39,1.77,3.65,6,,,
Brazil,Serie A,2025,18/05/2025,20:00,Corinthians,Santos,1,0,H,2.17,3.11,3.97,2.2,3.3,4.4,2.08,3.08,4.03,2.18,3.2,4.3,,,
Brazil,Serie A,2025,18/05/2025,20:00,Juventude,Fluminense,1,1,D,4.11,3.33,2.04,4.18,3.51,2.9,3.8,3.28,2.09,4.4,3.4,2.06,,,
Brazil,Serie A,2025,18/05/2025,22:30,Bragantino,Palmeiras,1,2,A,4.04,3.23,2.1,4.35,3.25,2.14,3.93,3.18,2.07,4.2,3.3,2.16,,,
Brazil,Serie A,2025,18/05/2025,22:30,Flamengo RJ,Botafogo RJ,0,0,D,1.77,3.52,5.36,1.78,3.57,5.37,1.74,3.48,5.17,1.77,3.65,5.9,,,
Brazil,Serie A,2025,19/05/2025,00:30,Cruzeiro,Atletico-MG,0,0,D,2.6,3.15,3.02,2.6,3.15,3.12,2.54,3.08,2.98,2.68,3.2,3.1,,,
Brazil,Serie A,2025,19/05/2025,00:30,Internacional,Mirassol,1,1,D,1.73,3.75,5.25,1.73,4.16,6.5,1.68,3.73,5.31,1.73,3.85,6,,,
Brazil,Serie A,2025,24/05/2025,22:30,Fluminense,Vasco,2,1,H,1.83,3.45,4.98,1.85,3.45,5.38,1.81,3.35,4.92,1.88,3.5,5.3,,,
Brazil,Serie A,2025,24/05/2025,22:30,Sao Paulo,Mirassol,0,2,A,1.72,3.53,5.78,1.74,3.67,5.78,1.71,3.51,5.39,1.76,3.6,6.2,,,
Brazil,Serie A,2025,25/05/2025,01:00,Atletico-MG,Corinthians,0,0,D,1.74,3.5,5.73,1.75,3.55,5.73,1.72,3.47,5.4,1.81,3.45,6.2,,,
Brazil,Serie A,2025,25/05/2025,15:00,Gremio,Bahia,1,0,H,2.46,3.23,3.15,2.6,3.26,3.15,2.46,3.14,3.04,2.52,3.25,3.35,,,
Brazil,Serie A,2025,25/05/2025,20:00,Palmeiras,Flamengo RJ,0,2,A,2.24,3.14,3.72,2.28,3.14,3.9,2.23,3.04,3.59,2.32,3.2,3.75,,,
Brazil,Serie A,2025,25/05/2025,20:00,Sport Recife,Internacional,1,1,D,2.59,3.08,3.09,2.66,3.16,3.15,2.56,3.05,2.98,2.68,3.1,3.2,,,
Brazil,Serie A,2025,25/05/2025,22:30,Vitoria,Santos,0,1,A,2.27,3.1,3.71,2.31,3.16,3.71,2.23,3.06,3.56,2.34,3.25,3.75,,,
Brazil,Serie A,2025,26/05/2025,00:30,Fortaleza,Cruzeiro,0,2,A,2.3,3.15,3.55,2.37,3.17,3.55,2.27,3.1,3.43,2.4,3.2,3.6,,,
Brazil,Serie A,2025,27/05/2025,00:00,Bragantino,Juventude,1,0,H,1.45,4.42,8.3,1.47,4.84,10.04,1.42,4.35,8.14,1.47,4.5,9.4,,,
Brazil,Serie A,2025,31/05/2025,22:30,Bahia,Sao Paulo,2,1,H,1.88,3.19,5.31,1.95,3.25,5.31,1.88,3.14,4.91,1.96,3.25,5.4,,,
Brazil,Serie A,2025,01/06/2025,01:00,Vasco,Bragantino,0,2,A,2.46,3.25,3.13,2.55,3.25,3.3,2.43,3.18,3.06,2.52,3.3,3.3,,,
Brazil,Serie A,2025,01/06/2025,15:00,Mirassol,Sport Recife,1,0,H,1.87,3.39,4.86,1.92,3.47,4.86,1.87,3.34,4.55,1.91,3.45,5.2,,,
Brazil,Serie A,2025,01/06/2025,20:00,Juventude,Gremio,0,2,A,3.17,3.24,2.45,3.3,3.29,2.48,3.16,3.18,2.37,3.3,3.35,2.48,,,
Brazil,Serie A,2025,01/06/2025,20:00,Santos,Botafogo RJ,0,1,A,2.14,3.19,4.01,2.23,3.21,4.14,2.1,3.13,3.87,2.2,3.2,4.2,,,
Brazil,Serie A,2025,01/06/2025,22:30,Ceara,Atletico-MG,0,1,A,2.8,2.95,2.97,2.95,2.95,2.97,2.8,2.89,2.86,2.92,3,3.05,,,
Brazil,Serie A,2025,01/06/2025,22:30,Corinthians,Vitoria,0,0,D,1.72,3.41,6.08,1.76,3.61,6.57,1.71,3.34,5.87,1.76,3.45,6.8,,,
Brazil,Serie A,2025,01/06/2025,22:30,Flamengo RJ,Fortaleza,5,0,H,1.34,5.1,10.25,1.39,5.1,10.5,1.35,4.88,9.4,1.37,5.2,11.5,,,
Brazil,Serie A,2025,01/06/2025,23:30,Cruzeiro,Palmeiras,2,1,H,3.06,2.95,2.72,3.21,2.96,2.72,3.05,2.89,2.63,3.2,3.05,2.74,,,
Brazil,Serie A,2025,02/06/2025,00:30,Internacional,Fluminense,0,2,A,2.17,3.11,3.99,2.26,3.26,3.99,2.16,3.08,3.74,2.22,3.15,4.2,,,
Brazil,Serie A,2025,05/06/2025,00:00,Botafogo RJ,Ceara,3,2,H,1.57,3.87,7.1,1.58,3.95,7.55,1.56,3.8,6.81,1.59,3.95,8.2,,,
Brazil,Serie A,2025,12/06/2025,23:00,Bragantino,Bahia,0,3,A,2.3,3.14,3.58,2.3,3.25,3.58,2.23,3.09,3.38,2.36,3.15,3.75,,,
Brazil,Serie A,2025,12/06/2025,23:00,Vitoria,Cruzeiro,0,0,D,3.5,3.05,2.39,3.6,3.15,2.39,3.36,3.03,2.28,3.6,3.1,2.48,,,
Brazil,Serie A,2025,12/06/2025,23:30,Fortaleza,Santos,2,3,A,2.27,3.17,3.61,2.31,3.2,3.61,2.23,3.1,3.38,2.36,3.2,3.7,,,
Brazil,Serie A,2025,13/06/2025,00:00,Gremio,Corinthians,1,1,D,2.38,2.92,3.68,2.38,3.1,3.68,2.32,2.89,3.45,2.44,3,3.85,,,
Brazil,Serie A,2025,13/06/2025,01:30,Atletico-MG,Internacional,2,0,H,1.91,3.39,4.64,1.95,3.45,4.75,1.89,3.26,4.32,1.93,3.45,5.1,,,
Brazil,Serie A,2025,13/06/2025,01:30,Sao Paulo,Vasco,1,3,A,1.9,3.18,5.17,1.9,3.2,5.3,1.84,3.1,4.93,1.92,3.3,5.5,,,
Brazil,Serie A,2025,12/07/2025,20:30,Flamengo RJ,Sao Paulo,2,0,H,1.46,4.12,9.18,1.48,4.12,9.18,1.44,3.95,8.21,1.48,4.3,10.5,,,
Brazil,Serie A,2025,12/07/2025,20:30,Internacional,Vitoria,1,0,H,1.56,3.88,7.17,1.58,3.9,7.5,1.54,3.73,6.58,1.6,4,7.8,,,
Brazil,Serie A,2025,12/07/2025,22:30,Vasco,Botafogo RJ,0,2,A,3.8,3.18,2.19,3.85,3.35,2.25,3.56,3.1,2.15,3.85,3.25,2.3,,,
Brazil,Serie A,2025,13/07/2025,01:00,Bahia,Atletico-MG,2,1,H,2.13,3.13,4.08,2.2,3.2,4.08,2.11,3.03,3.8,2.2,3.2,4.2,,,
Brazil,Serie A,2025,13/07/2025,23:00,Corinthians,Bragantino,1,2,A,1.96,3.32,4.5,2,3.32,4.5,1.94,3.17,4.19,2,3.35,4.8,,,
Brazil,Serie A,2025,14/07/2025,00:30,Cruzeiro,Gremio,4,1,H,1.62,3.77,6.51,1.64,3.77,6.51,1.61,3.63,5.93,1.64,3.9,7,,,
Brazil,Serie A,2025,14/07/2025,00:30,Fortaleza,Ceara,0,1,A,2.3,3.02,3.72,2.3,3.05,3.8,2.22,2.98,3.54,2.36,3.1,3.85,,,
Brazil,Serie A,2025,15/07/2025,00:00,Juventude,Sport Recife,2,0,H,2.86,3.06,2.79,2.86,3.1,2.85,2.74,2.97,2.74,2.9,3.1,2.96,,,
Brazil,Serie A,2025,16/07/2025,23:00,Palmeiras,Mirassol,1,1,D,1.4,4.58,9.48,1.44,4.7,9.48,1.39,4.38,8.26,1.42,4.8,11,,,
Brazil,Serie A,2025,16/07/2025,23:30,Ceara,Corinthians,0,1,A,2.47,2.93,3.49,2.55,3.1,3.49,2.42,2.88,3.26,2.58,2.98,3.55,,,
Brazil,Serie A,2025,17/07/2025,00:00,Santos,Flamengo RJ,1,0,H,4.61,3.39,1.92,4.61,3.4,1.95,4.36,3.25,1.88,4.8,3.5,1.95,,,
Brazil,Serie A,2025,17/07/2025,01:30,Botafogo RJ,Vitoria,0,0,D,1.37,4.9,9.79,1.4,4.9,10,1.36,4.54,8.77,1.38,5.1,11.5,,,
Brazil,Serie A,2025,17/07/2025,01:30,Bragantino,Sao Paulo,2,2,D,2.56,2.92,3.33,2.56,3,3.55,2.4,2.85,3.32,2.66,2.94,3.45,,,
Brazil,Serie A,2025,17/07/2025,23:30,Fluminense,Cruzeiro,0,2,A,2.42,2.98,3.5,2.42,3,3.6,2.33,2.88,3.44,2.42,3.05,3.75,,,
Brazil,Serie A,2025,19/07/2025,20:00,Fortaleza,Bahia,1,1,D,2.99,3.18,2.6,3.1,3.25,2.63,2.9,3.11,2.5,3.05,3.25,2.68,,,
Brazil,Serie A,2025,19/07/2025,21:30,Vasco,Gremio,1,1,D,2.18,3.15,3.88,2.18,3.2,3.88,2.1,3.1,3.7,2.26,3.2,4,,,
Brazil,Serie A,2025,19/07/2025,22:30,Mirassol,Santos,3,0,H,2.77,3.11,2.85,2.77,3.11,2.85,2.66,3.01,2.78,2.84,3.3,2.86,,,
Brazil,Serie A,2025,20/07/2025,01:00,Sao Paulo,Corinthians,2,0,H,2.27,2.85,4.14,2.27,3,4.2,2.17,2.8,3.96,2.32,2.88,4.4,,,
Brazil,Serie A,2025,20/07/2025,15:00,Internacional,Ceara,1,0,H,1.62,3.76,6.54,1.63,3.8,6.54,1.59,3.63,6.11,1.64,3.9,7.2,,,
Brazil,Serie A,2025,20/07/2025,20:00,Cruzeiro,Juventude,4,0,H,1.33,5.03,11.58,1.35,5.5,11.58,1.31,4.97,9.77,1.34,5.5,13,,,
Brazil,Serie A,2025,20/07/2025,20:00,Vitoria,Bragantino,1,0,H,2.49,3.03,3.32,2.55,3.03,3.32,2.45,2.94,3.13,2.58,3.05,3.4,,,
Brazil,Serie A,2025,20/07/2025,21:30,Palmeiras,Atletico-MG,3,2,H,1.73,3.51,5.75,1.73,3.51,6.5,1.69,3.36,5.65,1.77,3.6,6.2,,,
Brazil,Serie A,2025,20/07/2025,21:30,Sport Recife,Botafogo RJ,0,1,A,3.85,3.2,2.17,3.95,3.2,2.2,3.71,3.03,2.14,3.95,3.2,2.28,,,
Brazil,Serie A,2025,20/07/2025,23:30,Flamengo RJ,Fluminense,1,0,H,1.76,3.37,5.83,1.78,3.45,5.83,1.73,3.27,5.38,1.8,3.45,6,,,
Brazil,Serie A,2025,23/07/2025,23:00,Ceara,Mirassol,0,2,A,2.19,3.11,3.91,2.2,3.2,3.95,2.12,3.08,3.72,2.22,3.25,4.1,,,
