Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA,B365CH,B365CD,B365CA
Norway,Eliteserien,2026,29/05/2026,18:00,Brann,Sarpsborg 08,1,2,A,,,,1.73,4.33,4.35,1.66,4.09,4.08,1.74,4.7,4.6,1.67,4.33,4.33
Norway,Eliteserien,2026,29/05/2026,18:00,Fredrikstad,Start,2,1,H,,,,1.87,3.8,4,1.81,3.62,3.79,1.95,3.95,4.1,1.85,3.8,3.75
Norway,Eliteserien,2026,29/05/2026,18:00,KFUM Oslo,Tromso,0,0,D,,,,3,3.25,2.55,2.77,3.14,2.41,3,3.4,2.64,3,3.2,2.4
Norway,Eliteserien,2026,29/05/2026,18:00,Rosenborg,Bodo/Glimt,2,2,D,,,,5.1,4.75,1.58,4.68,4.4,1.54,5.4,5,1.62,4.5,4.75,1.57
Norway,Eliteserien,2026,29/05/2026,18:00,Valerenga,Kristiansund,3,1,H,,,,1.6,4.5,5.1,1.55,4.22,4.81,1.63,4.6,5.6,1.57,4.5,5
Norway,Eliteserien,2026,30/05/2026,15:00,Molde,Sandefjord,2,1,H,,,,1.62,4.33,5,1.59,4.07,4.61,1.66,4.5,5.5,1.62,4.1,4.75
Norway,Eliteserien,2026,11/07/2026,13:00,Fredrikstad,Lillestrom,0,2,A,,,,3.15,3.5,2.25,3,3.4,2.14,3.25,3.75,2.28,3.1,3.5,2.2
Norway,Eliteserien,2026,11/07/2026,15:00,Aalesund,Molde,2,2,D,,,,3.7,3.8,2.1,3.1,3.66,2.01,3.45,4.1,2.1,3.7,3.7,1.91
Norway,Eliteserien,2026,11/07/2026,17:00,Tromso,Valerenga,4,0,H,,,,1.73,3.8,4.6,1.68,3.71,4.39,1.76,4.1,5.1,1.7,3.8,4.5
Norway,Eliteserien,2026,12/07/2026,13:30,KFUM Oslo,Bodo/Glimt,0,2,A,,,,5.75,4.75,1.53,5.32,4.47,1.47,6,4.9,1.56,5.5,4.33,1.53
Norway,Eliteserien,2026,12/07/2026,16:00,Brann,Start,2,1,H,,,,1.43,5.1,7,1.39,4.65,6.44,1.46,5.2,7.8,1.4,4.75,6.5
Norway,Eliteserien,2026,12/07/2026,16:00,Rosenborg,Kristiansund,3,0,H,,,,1.61,4.33,5.4,1.56,4.02,4.99,1.63,4.5,5.8,1.57,4.33,5.25
Norway,Eliteserien,2026,12/07/2026,16:00,Sandefjord,HamKam,2,2,D,,,,1.98,3.8,3.65,1.92,3.57,3.42,2.06,3.9,3.75,1.95,3.8,3.5
Norway,Eliteserien,2026,12/07/2026,18:15,Sarpsborg 08,Viking,1,0,H,,,,5,4.75,1.6,4.66,4.33,1.54,5.3,4.9,1.62,5,4.5,1.55
Norway,Eliteserien,2026,16/07/2026,18:00,Valerenga,Aalesund,6,1,H,,,,1.7,4.5,4.75,1.61,4.2,4.33,1.68,4.7,5,1.57,4.33,4.75
Norway,Eliteserien,2026,17/07/2026,18:15,Bodo/Glimt,Fredrikstad,1,0,H,,,,1.14,10,18,1.11,8.45,14.53,1.15,10,25,1.11,10,15
Norway,Eliteserien,2026,18/07/2026,13:00,HamKam,Tromso,1,4,A,,,,4.1,3.5,2,3.78,3.31,1.9,4.3,3.55,2.02,4.1,3.5,1.91
Norway,Eliteserien,2026,18/07/2026,15:00,Kristiansund,Sarpsborg 08,0,0,D,,,,3.1,3.66,2.25,2.88,3.54,2.15,3.1,3.9,2.32,3,3.6,2.25
Norway,Eliteserien,2026,18/07/2026,15:00,Lillestrom,KFUM Oslo,2,1,H,,,,1.65,4.33,5,1.59,3.95,4.78,1.68,4.3,5.6,1.57,4.33,5
Norway,Eliteserien,2026,18/07/2026,15:00,Start,Rosenborg,0,3,A,,,,3.1,3.55,2.25,2.95,3.42,2.16,3.25,3.65,2.34,3,3.5,2.25
Norway,Eliteserien,2026,18/07/2026,17:00,Molde,Brann,1,2,A,,,,2.15,4,3,2.06,3.8,2.88,2.24,4.2,3.05,2.15,3.8,3
Norway,Eliteserien,2026,18/07/2026,17:00,Viking,Sandefjord,2,1,H,,,,1.3,6.25,10.5,1.26,5.7,8.38,1.32,6.4,11,1.27,6,9.5
Norway,Eliteserien,2026,22/07/2026,18:00,Bodo/Glimt,HamKam,3,0,H,,,,1.11,13,21,1.08,9.48,17.91,1.11,13.5,30,1.09,10,21
Norway,Eliteserien,2026,22/07/2026,18:00,Lillestrom,Viking,1,2,A,,,,3.6,3.8,2.08,3.22,3.65,1.97,3.55,4,2.08,3.6,3.75,1.95
Norway,Eliteserien,2026,25/07/2026,15:00,Kristiansund,Start,1,2,A,,,,2.25,3.5,3.14,2.16,3.38,3,2.36,3.65,3.25,2.25,3.4,3.1
Norway,Eliteserien,2026,26/07/2026,13:30,Brann,Valerenga,2,3,A,,,,1.68,4.33,4.5,1.63,4.18,4.17,1.74,4.7,4.6,1.65,4.33,4.5
Norway,Eliteserien,2026,26/07/2026,16:00,KFUM Oslo,Molde,2,4,A,,,,3.2,3.75,2.2,2.99,3.53,2.09,3.35,4,2.18,3.2,3.6,2.1
Norway,Eliteserien,2026,26/07/2026,16:00,Sandefjord,Bodo/Glimt,0,3,A,,,,8,5.75,1.36,7.17,5.23,1.31,9.2,6.2,1.35,7.5,5,1.36
Norway,Eliteserien,2026,26/07/2026,16:00,Sarpsborg 08,HamKam,1,0,H,,,,1.67,4.1,4.75,1.63,3.93,4.41,1.75,4.4,4.9,1.67,4.1,4.5
Norway,Eliteserien,2026,26/07/2026,18:15,Aalesund,Viking,1,1,D,,,,5.5,4.75,1.55,4.99,4.44,1.5,5.6,4.8,1.6,5,4.75,1.55
Norway,Eliteserien,2026,27/07/2026,18:00,Rosenborg,Fredrikstad,4,0,H,,,,1.52,4.33,5.75,1.49,4.17,5.5,1.55,4.8,6.4,1.5,4.2,5.75
Norway,Eliteserien,2026,31/07/2026,18:00,Valerenga,HamKam,0,3,A,,,,1.6,4.33,5.25,1.55,4.2,4.87,1.61,4.8,5.7,1.57,4.33,5.25
Norway,Eliteserien,2026,31/07/2026,20:00,Bodo/Glimt,Lillestrom,4,0,H,,,,1.23,7.5,11,1.2,6.73,9.76,1.23,8.6,13,1.2,7.5,10
Norway,Eliteserien,2026,01/08/2026,15:00,Fredrikstad,Sandefjord,1,0,H,,,,2.35,3.5,3,2.28,3.36,2.81,2.44,3.65,3.1,2.3,3.5,2.9
Norway,Eliteserien,2026,01/08/2026,17:00,Start,Viking,0,3,A,,,,5.5,4.75,1.53,5.21,4.44,1.48,5.9,5.1,1.57,5.25,4.75,1.48
Norway,Eliteserien,2026,02/08/2026,16:00,Aalesund,Tromso,2,6,A,,,,3.6,3.8,1.91,3.5,3.67,1.87,3.9,4,1.98,3.6,3.8,1.91
Norway,Eliteserien,2026,02/08/2026,16:00,KFUM Oslo,Kristiansund,2,1,H,,,,1.78,4.1,4.33,1.73,3.74,4.08,1.83,4.1,4.5,1.73,4.1,4.33
Norway,Eliteserien,2026,02/08/2026,16:00,Molde,Sarpsborg 08,3,3,D,,,,1.63,4.5,5,1.58,4.14,4.62,1.65,4.6,5.4,1.6,4.5,5
Norway,Eliteserien,2026,02/08/2026,18:15,Brann,Rosenborg,3,2,H,,,,2.1,3.75,3.3,2.01,3.62,3.16,2.12,4.1,3.5,2.1,3.6,3.2
Norway,Eliteserien,2026,07/08/2026,18:00,Sandefjord,KFUM Oslo,0,1,A,,,,2.18,3.6,3.1,2.14,3.5,2.99,2.34,3.7,3.25,2.15,3.6,3
Norway,Eliteserien,2026,08/08/2026,13:00,Valerenga,Bodo/Glimt,1,2,A,,,,5.75,5,1.51,5.25,4.7,1.46,6,5.5,1.52,5.25,4.75,1.5
Norway,Eliteserien,2026,08/08/2026,15:00,Viking,Sarpsborg 08,2,1,H,,,,1.39,5.5,7.5,1.36,5.16,6.49,1.41,6,7.6,1.38,5.25,6.5
Norway,Eliteserien,2026,08/08/2026,17:00,Start,Fredrikstad,0,1,A,,,,1.98,3.5,3.75,1.94,3.44,3.54,2.08,3.7,3.95,1.95,3.5,3.75
Norway,Eliteserien,2026,09/08/2026,13:30,Lillestrom,Rosenborg,0,2,A,,,,2.55,3.6,2.65,2.43,3.48,2.56,2.62,3.75,2.78,2.55,3.5,2.55
Norway,Eliteserien,2026,09/08/2026,16:00,HamKam,Aalesund,1,1,D,,,,2.1,3.8,3.25,2.03,3.7,3.05,2.18,4,3.3,2.05,3.6,3.25
Norway,Eliteserien,2026,09/08/2026,18:15,Kristiansund,Molde,2,1,H,,,,4.75,4.2,1.67,4.41,4,1.63,5.2,4.4,1.71,4.5,4.1,1.67
Norway,Eliteserien,2026,14/08/2026,18:00,Rosenborg,Viking,2,1,H,,,,2.15,3.75,3.1,2.1,3.64,3,2.22,3.95,3.3,2.1,3.7,3.1
Norway,Eliteserien,2026,15/08/2026,15:00,KFUM Oslo,Lillestrom,1,1,D,,,,3.4,3.8,2.05,3.29,3.63,1.97,3.6,4,2.08,3.4,3.7,2
Norway,Eliteserien,2026,16/08/2026,13:30,Aalesund,Valerenga,5,5,D,,,,2.65,4,2.45,2.53,3.76,2.37,2.72,4.1,2.52,2.63,3.7,2.45
Norway,Eliteserien,2026,16/08/2026,16:00,Brann,HamKam,3,0,H,,,,1.54,4.5,5.75,1.51,4.21,5.47,1.59,4.7,6.2,1.53,4.2,5.75
Norway,Eliteserien,2026,16/08/2026,16:00,Molde,Tromso,3,2,H,,,,1.95,4,3.7,1.87,3.83,3.47,1.98,4.2,3.75,1.85,3.9,3.7
Norway,Eliteserien,2026,16/08/2026,16:00,Sarpsborg 08,Sandefjord,1,2,A,,,,1.78,4.1,4.2,1.73,3.97,3.85,1.85,4.3,4.3,1.75,4.1,3.9
Norway,Eliteserien,2026,16/08/2026,18:15,Fredrikstad,Kristiansund,1,0,H,,,,1.75,3.9,4.5,1.71,3.76,4.27,1.78,4,4.9,1.7,3.9,4.5
Norway,Eliteserien,2026,30/08/2026,13:30,Bodo/Glimt,Rosenborg,4,2,H,,,,1.36,6,7.5,1.31,5.62,6.86,1.34,6.6,9,1.36,5.75,6.5
Norway,Eliteserien,2026,30/08/2026,16:00,HamKam,Kristiansund,2,2,D,,,,1.85,3.9,4,1.82,3.62,3.81,1.93,3.95,4.3,1.83,3.9,3.75
Norway,Eliteserien,2026,30/08/2026,16:00,Sandefjord,Brann,0,0,D,,,,3.7,4.1,1.9,3.49,3.89,1.83,3.8,4.3,1.94,3.5,4.1,1.85
Norway,Eliteserien,2026,30/08/2026,16:00,Start,KFUM Oslo,4,1,H,,,,1.85,3.75,4.2,1.79,3.57,3.95,1.91,3.95,4.3,1.85,3.6,4.1
Norway,Eliteserien,2026,30/08/2026,16:00,Tromso,Sarpsborg 08,0,0,D,,,,1.8,4,4.6,1.74,3.74,4.08,1.84,4.1,4.5,1.8,3.75,4.2
Norway,Eliteserien,2026,30/08/2026,16:00,Valerenga,Molde,3,4,A,,,,2.9,4,2.2,2.72,3.9,2.15,2.98,4.3,2.26,2.9,3.9,2.15
Norway,Eliteserien,2026,30/08/2026,16:00,Viking,Aalesund,2,1,H,,,,1.3,6.25,8,1.28,5.95,7.45,1.32,6.6,9.8,1.29,6.25,7.5
Norway,Eliteserien,2026,30/08/2026,18:15,Lillestrom,Fredrikstad,1,4,A,,,,1.75,4,4.5,1.69,3.76,4.31,1.81,4.1,4.8,1.7,4,4.5
Norway,Eliteserien,2026,04/09/2026,18:00,Aalesund,Start,2,0,H,,,,2.1,4,3.1,2.03,3.7,3.06,2.18,4,3.25,2.05,4,3.1
Norway,Eliteserien,2026,04/09/2026,18:00,Fredrikstad,Bodo/Glimt,1,2,A,,,,9,5.75,1.31,8.03,5.47,1.28,9.6,6.2,1.35,8,5.5,1.3
Norway,Eliteserien,2026,04/09/2026,20:00,Sandefjord,Viking,1,1,D,,,,3.8,4,1.9,3.61,3.84,1.81,4,4.2,1.93,3.6,3.9,1.85
Norway,Eliteserien,2026,05/09/2026,15:00,Rosenborg,HamKam,4,0,H,,,,1.33,5.75,9,1.28,5.37,8.24,1.35,6,9.8,1.29,5.5,8.5
Norway,Eliteserien,2026,05/09/2026,17:00,Brann,Lillestrom,1,2,A,,,,1.85,4.1,3.8,1.8,3.93,3.65,1.94,4.3,3.85,1.85,3.8,3.75
